md5,representative_acc,n_accessions,all_accessions
2dee1c42d0d8f88e3b2d284aff1cfed0,NZ_CP054969.1,1,NZ_CP054969.1
2df23315e1e92babe4e8fb20b657f5cd,NZ_CP035557.1,1,NZ_CP035557.1
2df33486fa9d5069d645e34f6a5d6896,NZ_CP085910.1,1,NZ_CP085910.1
2df59a0b1e0ea4e384f6c06de7342d26,NZ_CP024774.1,1,NZ_CP024774.1
2df703ad7a5293af3ec4d2a8826136ae,NZ_CP060000.1,1,NZ_CP060000.1
2dfb341430c436386043fd90f6013712,NZ_CP027343.1,1,NZ_CP027343.1
2dfb8732b99ed75699117b0b212abd72,NZ_CP052067.1,1,NZ_CP052067.1
2dfd176196380fbd035f5ae105303ddd,NZ_CP038902.1,1,NZ_CP038902.1
2dfe7c77ac45e8857a0b92755cc5afaa,NZ_LT904892.1,1,NZ_LT904892.1
2e01431d664c799ac04658932dab6b65,NZ_CP083584.1,1,NZ_CP083584.1
2e039ef06b4333ddc7ee21680fbcdd56,NZ_CP047896.1,1,NZ_CP047896.1
2e03df51c5fc6a62623780fa55c3957d,NZ_CP092754.1,1,NZ_CP092754.1
2e04d36b70877507c267ddab5053c53d,NZ_CP059826.1,1,NZ_CP059826.1
2e08fb3c2c19f617e0d99324aacdc014,NZ_CP019658.1,1,NZ_CP019658.1
2e0fc42e04812d3e4871f93d8c5d9720,NZ_CP122686.1,1,NZ_CP122686.1
2e1437e8e22fd1ad995554e665adc9d8,NZ_CP072796.1,1,NZ_CP072796.1
2e15c87c2c1d502a8ab11ff6b8b72087,NZ_CP087268.1,1,NZ_CP087268.1
2e15ffabf79f78cde73a6649662c1593,NC_021183.1,1,NC_021183.1
2e18d0879d67323efee38de24224b97b,NZ_CP018339.1,1,NZ_CP018339.1
2e19a24b46d4c2b317d80fd0ff20c267,NZ_CP009919.1,1,NZ_CP009919.1
2e203ce834f981a60074747c3f2de97a,NZ_CP092646.1,1,NZ_CP092646.1
2e2501dc0f339c74165a60149f3c8f6c,NZ_CP096711.1,1,NZ_CP096711.1
2e2502bd6a9e21e60f217cdd7d996664,NZ_CP122865.1,1,NZ_CP122865.1
2e26fa3e9f7c15477b583f7e352315fb,NZ_AP022086.1,1,NZ_AP022086.1
2e280f737d065f5c3dd82cbe75307a98,NZ_CP137188.1,1,NZ_CP137188.1
2e2b2f20b853acf221dfe1fc1843ba5a,NZ_CP113248.1,1,NZ_CP113248.1
2e2e76a26bc5fd3588087df672b6fcbf,NZ_CP024887.1,1,NZ_CP024887.1
2e2f6358f4883468166218ec6b9d63f9,NZ_CP066460.1,1,NZ_CP066460.1
2e2f7718081038efaf26a4be03ded73a,NZ_OY725938.1,1,NZ_OY725938.1
2e31cb4ca566776b9fdbc1590e442428,NZ_CP089039.1,1,NZ_CP089039.1
2e34ac251c9662babaf0b4bc6c38b58e,NZ_CP136409.1,1,NZ_CP136409.1
2e3503be3cd45aa377e2ad8d1736d91d,NZ_CP084955.1,1,NZ_CP084955.1
2e36d88db6a2030e838308ff098a8afd,NZ_AP021953.1,1,NZ_AP021953.1
2e376d8a21be19bdbd23e44226a636a0,NZ_CP039583.1,1,NZ_CP039583.1
2e38094ac0b3f3d56448e034d5627031,NZ_CP086387.1,1,NZ_CP086387.1
2e40a0e8620087f3085f5c63ff4fdcbd,NZ_OW970531.1,1,NZ_OW970531.1
2e412eb255e51d30f961450526edc969,NZ_CP081905.1,1,NZ_CP081905.1
2e4180f8ada0490033468466d3710538,NZ_CP087641.1,1,NZ_CP087641.1
2e4186c10ebcd1a6ca736c4c4c1dc9b6,NZ_CP043354.1,1,NZ_CP043354.1
2e41c08668a33b0d2ad5ec710123f084,NZ_CP139491.1,1,NZ_CP139491.1
2e4257a319a30a6ff90c149e1622c820,NZ_CP117630.1,1,NZ_CP117630.1
2e4427bfb6805f514314cc1cc08c3699,NZ_CP025015.1,1,NZ_CP025015.1
2e486572323a356e9776f9e60b5c99cc,NZ_CP061942.1,1,NZ_CP061942.1
2e496dc810c17464efd22ac67191e765,NZ_CP084285.1,1,NZ_CP084285.1
2e4ccb3472e9848eda9c1549e87fd328,NZ_CP097520.1,1,NZ_CP097520.1
2e4cf4abe1d871ad006da18af3e0c097,NZ_CP013795.1,1,NZ_CP013795.1
2e4d504522bfb16071d8bc5d2653ad65,NZ_CP048879.1,1,NZ_CP048879.1
2e58ff36f6e95086efc35921d05c3480,NZ_CP023148.1,1,NZ_CP023148.1
2e5a022d233e629d1018f826363463d4,NZ_CP086983.1,1,NZ_CP086983.1
2e658c6c832908b64bd4c96ae2e82bc5,NZ_CP015601.1,1,NZ_CP015601.1
2e6bf0ec6e817927244891762058ddbe,NZ_CP053236.1,1,NZ_CP053236.1
2e6c5b3642d3561ea2b153b180e3745d,NZ_CP040462.1,1,NZ_CP040462.1
2e6fe6af4bbe489c1f75cf476caf24ee,NZ_CP106930.1,1,NZ_CP106930.1
2e71c88ade661afc5f7cec2be966cf25,NZ_CP016791.1,1,NZ_CP016791.1
2e72983e89f1491dbe753f28476af760,NZ_AP025832.1,1,NZ_AP025832.1
2e73fb69e24f10a2390fd87dea3a939a,NZ_CP011577.1,1,NZ_CP011577.1
2e74435c3fd61449948a8bdb8f9db23c,NZ_AP023176.1,1,NZ_AP023176.1
2e774cacb02705b4c76d08bff19c660a,NZ_CP046036.1,1,NZ_CP046036.1
2e78b1103d5464a921e66f6adcd911bb,NZ_CP054354.1,1,NZ_CP054354.1
2e7a298268e18e2d3c88b32fc354eb49,NZ_CP129141.1,1,NZ_CP129141.1
2e7f0cde349fa51d98beb17d24e70668,NZ_CP134059.1,1,NZ_CP134059.1
2e7fe98da4b1a5f9de8c026bb78fe0da,NZ_CP014295.1,1,NZ_CP014295.1
2e811798822ce0e7921870822935ca1a,NZ_LR135365.1,1,NZ_LR135365.1
2e81cabd90889c51d862449466ec32fe,NZ_CP030156.1,1,NZ_CP030156.1
2e8273a31fbf2fc8e925dcd04fc6231e,NZ_CP082754.1,1,NZ_CP082754.1
2e831d95203cd925762659908fa625c3,NZ_CP030796.1,1,NZ_CP030796.1
2e83af259c736a98f240f0381320b445,NZ_CP061851.1,1,NZ_CP061851.1
2e85769c2264a1bb67b35972fa48d5f3,NZ_CP021878.1,1,NZ_CP021878.1
2e861f8959b3e3e18432a53c1c87c752,NZ_CP028577.1,3,NZ_CP028577.1;NZ_CP033399.1;NZ_CP086289.1
2e876dd0860e4804c1ae801599143abe,NZ_CP059787.1,2,NZ_CP059787.1;NZ_CP059809.1
2e894d49c7f029db9df5f81873dc7455,NZ_CP073789.1,1,NZ_CP073789.1
2e8a1d723edf5214bb027d7d58e7dad2,NC_020385.1,1,NC_020385.1
2e8e6640dc2d4b893fe7f1fc44566659,NZ_CP084494.1,1,NZ_CP084494.1
2e8fef8aa125a9115fe203f7e316948b,NZ_CP062123.1,1,NZ_CP062123.1
2e94d3918770765edfabbd4ca90ea54c,NZ_CP029386.1,1,NZ_CP029386.1
2e9568a6040ca7dc53ae9c7b9a2c499d,NZ_CP031187.1,1,NZ_CP031187.1
2e98f61e5ca49c4361a57d0c2c298664,NZ_CP109189.1,1,NZ_CP109189.1
2e9a347ef52959629eefd562d528b784,NZ_CP126832.1,1,NZ_CP126832.1
2e9ca60b5baac3c2e54010082618af82,NZ_CP029571.1,1,NZ_CP029571.1
2e9f3853fede09a4bf1f017fba0f4299,NZ_CP128921.1,1,NZ_CP128921.1
2ea4dbcefed356a0358c26dc5a9d5027,NZ_CP113530.1,1,NZ_CP113530.1
2ea60a3fbe47e367d058eca1a687d93f,NZ_CP083475.1,1,NZ_CP083475.1
2ea83f61167f4fc64d5ffe9536a86e1b,NZ_CP094456.1,1,NZ_CP094456.1
2ea900361cc642bdda4b33afef113b26,NZ_CP056506.1,1,NZ_CP056506.1
2eae963adc3878d48c2a5e8df3202d57,NZ_CP102305.1,1,NZ_CP102305.1
2eaed675cb8dd74e9d014c798d0afe86,NZ_CP072582.1,1,NZ_CP072582.1
2eb1d72fa5b7b4601334070bfc8a5dd0,NZ_CP129349.1,1,NZ_CP129349.1
2eb39529d89d4a20776f687b93323920,NZ_CP085297.1,1,NZ_CP085297.1
2eb4088c24fbaa2d811505f39808ac65,NZ_CP031936.1,1,NZ_CP031936.1
2eb4bb75284f94f7066b645ca98c027f,NZ_CP110055.1,1,NZ_CP110055.1
2eb7d08b26609653f28b46f123bc05b0,NZ_CP040901.1,1,NZ_CP040901.1
2eb800db8e82507f5df5c84c54df4dcd,NZ_CP051657.1,1,NZ_CP051657.1
2ebad7e7698c739ed82b12ebd8c73382,NZ_CP027223.1,1,NZ_CP027223.1
2ebcac19ad362b56bb884abe70c8a29f,NC_001988.2,1,NC_001988.2
2ec0a21304face53dd94377dfdb1e6e7,NZ_CP091641.1,1,NZ_CP091641.1
2ec159ad2f984efaad00f3e4a6975060,NZ_CP069941.1,1,NZ_CP069941.1
2ec17045dc419bdc329e007e7b9278a8,NZ_CP122831.1,1,NZ_CP122831.1
2eca14cc5b107f364c4c7b3fd2612a50,NZ_CP115771.1,1,NZ_CP115771.1
2ecd304a4837c1d11667486b491f6844,NZ_CP058532.1,1,NZ_CP058532.1
2ecdeb4d8fd180547de39892016c0910,NZ_CP040048.1,1,NZ_CP040048.1
2ed46becfc83c33f21fd0960d2ddc72d,NZ_CP055176.1,1,NZ_CP055176.1
2ed59bd1f00654f51f8da77d546ec754,NZ_CP058550.1,1,NZ_CP058550.1
2ed9366533dbc4948a06d53a6a9a7191,NZ_CP113801.1,1,NZ_CP113801.1
2eda49cd74b35f97e48de2328f47910e,NZ_CP132656.1,1,NZ_CP132656.1
2edacd5e1caaa789ec3cd09d93c9431a,NZ_CP040714.1,1,NZ_CP040714.1
2edbd043165ce3560a0122bc2401e07f,NZ_CP041083.1,1,NZ_CP041083.1
2ede1f8971bcf7dcc6741579b1b81a7c,NZ_CP026224.1,1,NZ_CP026224.1
2ede38c92eaa7060db2cde47aeeae98c,NZ_CP081818.1,1,NZ_CP081818.1
2ede689e7c1520d67addaef07eba81c6,NZ_CP107353.1,1,NZ_CP107353.1
2eded814d3c1437d363d39440c9804c8,NZ_CP097083.1,1,NZ_CP097083.1
2edf41af91a20c8b8b3d701329bfe58e,NZ_OU016030.1,1,NZ_OU016030.1
2edf82729fd44fe50bdcfae3d5fe1a6a,NZ_CP122828.1,1,NZ_CP122828.1
2ee0cfac89ad7b9cd914648b65c587eb,NZ_CP030234.1,1,NZ_CP030234.1
2ee2362e99bccaba8b938e8cfb8f3a06,NZ_CP044381.1,1,NZ_CP044381.1
2ee61df2e2f3a245fb3914132f90c52a,NZ_CP091531.1,1,NZ_CP091531.1
2ee69f7cdb0201b7f6511d004c5bb571,NZ_CP086914.1,1,NZ_CP086914.1
2ee79337c0a909876c02320435eabcd7,NZ_CP032928.1,1,NZ_CP032928.1
2ee8cea68e1ff622b43b93dc3c6610a3,NZ_CP071726.1,1,NZ_CP071726.1
2eeb27f7cb6377cdd491bc66686069e6,NZ_CP030774.1,1,NZ_CP030774.1
2eeea71f6b23b6dcbda65e53054fcd7c,NZ_CP039183.1,4,NZ_CP039183.1;NZ_CP039188.1;NZ_CP039197.1;NZ_CP039203.1
2ef0eea2c985ac890058ea1eaa2f977a,NZ_CP142037.1,1,NZ_CP142037.1
2ef2a72dd0b1855f66e72bcb4aed53ff,NZ_LT883139.1,1,NZ_LT883139.1
2ef7af01546fb303b1f4daf67330c241,NZ_CP065931.1,1,NZ_CP065931.1
2efa7e9d6f0baa19ea0cd5d912bf1f6d,NZ_CP113253.1,1,NZ_CP113253.1
2efaff9d9c554045a3c8e9c1d8da4a21,NZ_OX461106.1,1,NZ_OX461106.1
2efbdb79bbbd5a8f2f4e34ebb7ffa903,NZ_CP116182.1,1,NZ_CP116182.1
2efd060dadde9b870e57437e8e73b406,NZ_CP069904.1,1,NZ_CP069904.1
2f03893befabb954e4b1e40e8fd213ee,NZ_CP097361.1,1,NZ_CP097361.1
2f046ddb8c079384307bdf0b500e9de3,NZ_CP087019.1,1,NZ_CP087019.1
2f06658f4c0c431113769c1faefe1b1b,NZ_CP012919.1,1,NZ_CP012919.1
2f08333ab500964f2263103d9bffd74a,NZ_CP021799.1,1,NZ_CP021799.1
2f0ae38d1967e259ce37fab7ff5a4c7a,NZ_CP038903.1,1,NZ_CP038903.1
2f0c3cc9a5abf96abae8c6c4a5050b8c,NZ_CP116521.1,1,NZ_CP116521.1
2f0dee1785daba35dd85e8f1035a147f,NZ_CP093529.1,1,NZ_CP093529.1
2f116eccc5d1febdb03e827798395ab0,NZ_CP069417.1,1,NZ_CP069417.1
2f122cea549c4a62c899be175f7b7695,NZ_CP038936.1,1,NZ_CP038936.1
2f12757012f2c0ff40658d453841cda8,NZ_CP060516.1,1,NZ_CP060516.1
2f1429258b494b74931195dfd809bb65,NZ_AP027421.1,1,NZ_AP027421.1
2f177395d4e7b286333e39d0fe38b4ef,NZ_CP133469.1,1,NZ_CP133469.1
2f1e50379250d8b21e00e705f44c4d7d,NZ_CP097084.1,1,NZ_CP097084.1
2f25a984eca6e7b02216864ef9055353,NZ_CP033248.1,1,NZ_CP033248.1
2f2755b93b1e189ed36411b928cbdd6a,NZ_CP010118.1,1,NZ_CP010118.1
2f27ea4337c0ead5032a3cde76edf9f2,NZ_CP096253.1,1,NZ_CP096253.1
2f28664f0e67897205f61b7ae2151d27,NZ_CP081464.1,1,NZ_CP081464.1
2f2b61824cecd5da1e94e737a1662921,NZ_CP035877.1,1,NZ_CP035877.1
2f2de8eb1d74f3a524f034d047fdee70,NZ_CP024046.1,1,NZ_CP024046.1
2f2e7f7159827a809936881e09d3038b,NZ_CP060444.1,1,NZ_CP060444.1
2f318417304254cc298ab68e36b88ff1,NZ_CP107136.1,1,NZ_CP107136.1
2f345d1d098dedae56ca12599a411450,NZ_CP045334.1,1,NZ_CP045334.1
2f35e4c89da7a99b1954e11e57faace7,NZ_CP018224.1,1,NZ_CP018224.1
2f35ecc624a79fe7b3e4a22d0bf3cc83,NZ_LR745047.1,1,NZ_LR745047.1
2f3761ece87c7631214ea7c265f25218,NZ_CP051347.1,1,NZ_CP051347.1
2f388fd7fff1ecf71a3caff5d6afe3b4,NZ_CP039475.1,1,NZ_CP039475.1
2f3cbcaa37c1a0ac5fad74ef3271242a,NZ_CP096290.1,1,NZ_CP096290.1
2f3cc5c446cd9ac913d9478f7b172e9c,NZ_CP042572.1,1,NZ_CP042572.1
2f3d28f43bf01511102259db8641220e,NZ_CP076341.1,1,NZ_CP076341.1
2f3d535f13180c6af4c66e7f715bb061,NZ_CP045677.1,1,NZ_CP045677.1
2f3f906764bea0144fede283c1bca02e,NZ_CP113036.1,1,NZ_CP113036.1
2f3fb65943532210b96fa931b8ea5b1e,NZ_CP039129.1,1,NZ_CP039129.1
2f4a3fbc8d5a25416e596115e6620f2a,NZ_LR135430.1,1,NZ_LR135430.1
2f4a6c0e67c2f7c34c4fdb0da9bb5b2e,NZ_CP061702.1,1,NZ_CP061702.1
2f4bfaed5f5ec4ab4c33e1975c54f871,NZ_CP025578.1,1,NZ_CP025578.1
2f4ca9bad0d4acb79c3a08c1287d01ae,NZ_CP130665.1,1,NZ_CP130665.1
2f4dcc338014729c52689e6a5ab4db19,NZ_CP061386.1,1,NZ_CP061386.1
2f4e0a48e9193c6d0762a2c320ca60a5,NC_021709.1,1,NC_021709.1
2f4e49df1936d0993846ef43e6ca957d,NZ_CP019295.1,1,NZ_CP019295.1
2f51e958ab4cfab829a0f1d75b5fddbf,NZ_CP140890.1,1,NZ_CP140890.1
2f53c0c7d377612ec4cc9bc0c761d86b,NZ_CP040284.1,1,NZ_CP040284.1
2f56355de2900a46df945a24fc706f25,NZ_CP088116.1,1,NZ_CP088116.1
2f574a570f557b4072e6ad321fbb87aa,NC_010063.1,1,NC_010063.1
2f5b10d3bf7ceccbf5b090b588ccb258,NZ_CP066916.1,1,NZ_CP066916.1
2f5b1222f371ca3bf81470dd02841569,NZ_CP087008.1,1,NZ_CP087008.1
2f5b3e462073ee79919fd5baf8efca82,NZ_CP066656.1,1,NZ_CP066656.1
2f615e9c488654dd72f1e478cbd635dc,NZ_CP030841.1,1,NZ_CP030841.1
2f69712cb580de409c9ade55353a99b5,NZ_AP025932.1,1,NZ_AP025932.1
2f6a89f3e1f9e4f6b09de56dbaf09ae0,NZ_CP113218.1,1,NZ_CP113218.1
2f6ae00ffa66cffdaa51b78327b707a8,NC_013210.1,2,NC_013210.1;NC_017104.1
2f6c7cd281ce4b587cb12f66a3e085a2,NZ_CP020115.1,1,NZ_CP020115.1
2f6e91ce5d729165bf07f9e8bdf82e39,NZ_CP048673.1,1,NZ_CP048673.1
2f6fccd88b7239ccd68758cd72142786,NZ_CP100217.1,1,NZ_CP100217.1
2f7053cbb4ba5ff2f762799194f54a88,NZ_CP099628.1,1,NZ_CP099628.1
2f75f60cbf439364db510f75e8b98f93,NZ_CP100246.1,1,NZ_CP100246.1
2f7702dc8938f6ea53de3deac940b249,NZ_CP123262.1,1,NZ_CP123262.1
2f78ac53713697a80e2c094fadab40d2,NZ_CP123246.1,1,NZ_CP123246.1
2f7975685f5c0898a8038480fa39c84f,NZ_CP043600.1,1,NZ_CP043600.1
2f79c86d6275c4b88627fe58ff485dfe,NZ_CP058210.1,1,NZ_CP058210.1
2f7bac3f931f941679c6d2611537873b,NZ_CP042809.1,1,NZ_CP042809.1
2f7cce118ad48c11c73f1718e4b81ca2,NZ_CP039106.1,1,NZ_CP039106.1
2f83333b582c4041a4143cfb54ee1b53,NZ_CP073793.1,1,NZ_CP073793.1
2f8a52e70708860498152e9b7cbcc922,NZ_CP095779.1,1,NZ_CP095779.1
2f8b28ba1d0ac8445a116471674125ba,NZ_CP113835.1,1,NZ_CP113835.1
2f8caebf5d1ab93b0ec235eed2ad65df,NZ_CP083576.1,1,NZ_CP083576.1
2f8e0f21973a68cd8f6bb34712127606,NZ_CP117722.1,1,NZ_CP117722.1
2f9054c6cd20f6763f6bc79aeaa5cfc0,NZ_CP114150.1,1,NZ_CP114150.1
2f93fe2c061ff3226e2503cb2bcefc4a,NC_004838.1,1,NC_004838.1
2f966b6bec5ed5156e45b9fa9633a0eb,NZ_CP072250.1,1,NZ_CP072250.1
2f96f38f6acc4b12d15743d511c5c7af,NZ_CP018859.1,1,NZ_CP018859.1
2f992ad10d158b6c69e1f2fdf4f96b3d,NZ_CP070241.1,1,NZ_CP070241.1
2f9952b79b4fa5758866d7978775c325,NZ_CP012909.1,1,NZ_CP012909.1
2f9978c8c7150be0df13d555e4ab7ad8,NZ_CP032361.1,1,NZ_CP032361.1
2f9a27285584a54ed2f3afce84e98067,NZ_CP006666.1,1,NZ_CP006666.1
2f9cf221577fb92549a649108704e9c7,NZ_CP101469.1,1,NZ_CP101469.1
2f9d2739bcb9279fed4195e699bf708b,NZ_CP120882.1,1,NZ_CP120882.1
2f9efec5dffb9aafa6cd5c93bd039df6,NZ_CP080360.1,1,NZ_CP080360.1
2fa555882b15904262d1cec29d118110,NZ_CP120471.1,1,NZ_CP120471.1
2faa24f65e66f61645072bfaa7fd6c3e,NZ_CP144124.1,1,NZ_CP144124.1
2faca3355cb5b842fc1ed0cfe8fe952e,NZ_CP019054.1,1,NZ_CP019054.1
2fae5189477569efa63f255918e1b550,NZ_CP082956.1,1,NZ_CP082956.1
2fb18f91e6915a23a8daf7f20816e7b2,NZ_AP022269.1,1,NZ_AP022269.1
2fb3f9b52c97d63c831ff1ea4f37c0c4,NZ_CP010870.1,1,NZ_CP010870.1
2fb7f03954daa72497c5ece14bbe1b85,NZ_CP074145.1,1,NZ_CP074145.1
2fb8c15b5421bea56c40f9414a5ee61d,NZ_CP098357.1,1,NZ_CP098357.1
2fbd9fd4cb200e1fc10ad9a3a4f8e53b,NZ_CP039952.1,2,NZ_CP039952.1;NZ_CP039955.1
2fbe2fad1973f221e2c8475071cd7807,NZ_CP091106.1,1,NZ_CP091106.1
2fbe3ad29e045c553d05a38887db597a,NZ_CP081193.1,1,NZ_CP081193.1
2fbeac8f064777d79cd0b4f79aaf6b7f,NZ_CP132604.1,1,NZ_CP132604.1
2fc182f7c8d9887dd7827909766140a7,NZ_CP090824.2,1,NZ_CP090824.2
2fc19cf7a3a366bfdc1371a4c8d75df7,NZ_CP097211.1,1,NZ_CP097211.1
2fc2886c52895a423913756912d015e6,NZ_CP126943.1,1,NZ_CP126943.1
2fc4402991af4add4d6a027ec86d5b57,NZ_CP124032.1,1,NZ_CP124032.1
2fc5c460021fed8c72de32b7f790e0da,NZ_CP086844.1,1,NZ_CP086844.1
2fc62f039be9acda4d97f8d3a02b443a,NZ_CP024158.1,1,NZ_CP024158.1
2fc66b71e1a48b7f421259739335db18,NZ_CP028170.1,1,NZ_CP028170.1
2fc954abdefe6e7ef55c610af1920c19,NZ_CP135623.1,1,NZ_CP135623.1
2fcbf1c9c6cf547b002bfd3cb7e76316,NZ_CP016296.1,1,NZ_CP016296.1
2fcf31ad0a12c50ac868f3a5d9a6fba4,NZ_CP073933.1,1,NZ_CP073933.1
2fcfb97aaba689f69c4f12e19aac225f,NZ_CP070288.2,1,NZ_CP070288.2
2fd32ae21d88ac72138e9c25c0af7677,NZ_CP098525.1,1,NZ_CP098525.1
2fd4bb867c844985f2cbf50e83b055c6,NZ_CP129785.1,1,NZ_CP129785.1
2fd9b46e59cf06506478bf37009639cd,NZ_CP073378.1,1,NZ_CP073378.1
2fde74cb50aad3454e0a156b598c9424,NZ_CP143295.1,1,NZ_CP143295.1
2fdfc741457bc982b6950893fb2d758a,NZ_CP134778.1,1,NZ_CP134778.1
2fea03fb7a8f464b58e79b9edd217e20,NZ_CP059718.1,1,NZ_CP059718.1
2fea4d5a69003c83e60bbf79ecc387e5,NZ_CP035823.1,1,NZ_CP035823.1
2fead0e864b5a4efd11e27928045e671,NZ_CP092593.1,1,NZ_CP092593.1
2feb2c746080e418a56b1ab1e3c8ef10,NZ_OW967264.1,1,NZ_OW967264.1
2fee25b392f92b6299beece25ec9e8f2,NZ_CP031960.1,1,NZ_CP031960.1
2ff021a17bda73d72c605c23a4ed9ad7,NZ_CP046413.1,1,NZ_CP046413.1
2ff4c31c950f4f13751e6bd296a36b16,NZ_CP085057.1,1,NZ_CP085057.1
2ff8a1da998abe9b6b7e47a7ceb67530,NZ_CP014972.2,1,NZ_CP014972.2
2ffa10cbd80d3b0b2f50cef22b73f523,NZ_CP121249.1,1,NZ_CP121249.1
2ffa1b220a254abecce4d3c9c651467d,NZ_CP124518.1,1,NZ_CP124518.1
2ffb18c2b366949b0d014ab7035138ee,NZ_CP107180.1,1,NZ_CP107180.1
2ffdbcf4945d76ee17de4bf31d7dbfcb,NZ_CP030339.1,1,NZ_CP030339.1
30031c8d9661b53abe1b5eba24844814,NZ_CP022495.1,1,NZ_CP022495.1
300464af1f9a49745834e0dd4a2ec2d2,NZ_CP082096.1,1,NZ_CP082096.1
3005e142b1a85f39960b23ca9490cb85,NC_010366.1,1,NC_010366.1
30085cc204770b541fc861ae6c32c30f,NZ_CP081839.1,1,NZ_CP081839.1
30111c28b4c9d59f609042988fa8e526,NZ_LR890618.1,1,NZ_LR890618.1
301153bb89c383aba44eecf385ad8de9,NZ_LR214943.1,1,NZ_LR214943.1
30172dcad05d38471f11978715407be6,NZ_CP047472.1,1,NZ_CP047472.1
301e1fedc023855e01f8a3b0abca0c3b,NZ_CP068594.1,1,NZ_CP068594.1
30224a4b0fe8d7cd4a8ef93fabada8e4,NZ_CP040264.1,1,NZ_CP040264.1
3022e65aaf3e3efe0a16b01d8d6807ae,NZ_CP102411.1,1,NZ_CP102411.1
302474a423b1a4f8b5fbc5505091594b,NZ_CP025253.1,1,NZ_CP025253.1
3024f9c6d229b7f2827642b3b30cc394,NZ_CP047381.1,1,NZ_CP047381.1
30279bca54c4731efcc4b41347789c3e,NZ_CP053220.1,1,NZ_CP053220.1
30287aa9c4ede05242c2d6946d1f2c09,NC_004349.1,1,NC_004349.1
302b6226d3bb2cf74854f49c6f886423,NZ_CP050543.1,1,NZ_CP050543.1
302d6e7c3bcc84b1a89f5a697abfad40,NZ_CP034054.1,1,NZ_CP034054.1
3031eddb2767b5309153c81ebb80a05b,NZ_CP104080.1,1,NZ_CP104080.1
303257dc400e57748a426a3fdf3d777c,NZ_CP018129.1,1,NZ_CP018129.1
30330809b1b5d4552072d22f21762c8a,NZ_CP053669.1,1,NZ_CP053669.1
3036227d601dc22bc3e75707452b92ba,NZ_CP071682.1,1,NZ_CP071682.1
30390ca7de312f0459082717d7c1b820,NZ_CP021545.1,1,NZ_CP021545.1
303b95a46d151866f36e5123f791dc89,NZ_CP083499.1,1,NZ_CP083499.1
303c5fc914aa2a1d047e0f34429d1d93,NZ_CP055111.1,1,NZ_CP055111.1
303dd627d05ef6f43e5d355b27645779,NZ_CP050349.1,1,NZ_CP050349.1
303e0222b3653f7ff88df014d124ccaf,NZ_CP032242.1,1,NZ_CP032242.1
304098d124d387287fa6bcfe2cdc3ff2,NZ_CP076280.1,1,NZ_CP076280.1
3041af65e9585888930c14f8d53e0704,NZ_CP037944.1,1,NZ_CP037944.1
30430d4719ba1de573ea58f3c0ed3ea5,NZ_CP079937.1,1,NZ_CP079937.1
3044c2ca4af888dfd5d72b09a699f94f,NZ_CP113025.1,1,NZ_CP113025.1
3046f6c0c079cf252fa177a410fe2b6c,NC_013857.1,1,NC_013857.1
3047f19168bf20a1e025e03749e01166,NZ_CP123571.1,1,NZ_CP123571.1
304914fc2f11070b84f781efec449bd2,NZ_CP083095.1,1,NZ_CP083095.1
304ba84361a1851e59269caead81f24b,NZ_CP076005.1,1,NZ_CP076005.1
304c928361046e7f0b0864c77736a7ca,NZ_CP036037.1,1,NZ_CP036037.1
304d5e054010222f3049d47092eb7080,NZ_CP010418.1,1,NZ_CP010418.1
304d639484ce3ca3ce9e290a559c5571,NZ_CP117662.1,1,NZ_CP117662.1
30517212c66d1e500540bd1459cf4019,NZ_CP103696.1,1,NZ_CP103696.1
30566018aa50a87693acfdd6917595ea,NZ_CP047680.1,1,NZ_CP047680.1
3057f781991a82ac89f6aa93a71e6382,NZ_CP035881.1,1,NZ_CP035881.1
305b7d1b56bf1e8700cfd0b781afc49c,NZ_CP087339.1,1,NZ_CP087339.1
305cc612913ddd5ef1117d37e529083d,NZ_CP070907.1,1,NZ_CP070907.1
30625ef91e306f336999f0bb6f4a6fde,NZ_CP063494.1,1,NZ_CP063494.1
30638db15f761638f6d847468647a188,NZ_LT960785.1,1,NZ_LT960785.1
306422ea34a259b4bd4c132811992a32,NZ_CP025809.1,1,NZ_CP025809.1
30684b1e9555651b84e94c0b14479ba4,NZ_CP133929.1,1,NZ_CP133929.1
306a08bbb3d541438c260daa3ec9e68e,NZ_CP024564.1,2,NZ_CP024564.1;NZ_CP024571.1
306c5e6974253139478d51abacbd45f0,NZ_AP026424.1,1,NZ_AP026424.1
306e548eb417eb47a9e27b9101b34ce7,NZ_CP028536.2,1,NZ_CP028536.2
3071df6f68b456d48a6b772853c9529e,NZ_LS999207.1,1,NZ_LS999207.1
3072354b9fcdad31362a94e5c9769464,NZ_CP123926.1,1,NZ_CP123926.1
3072fcf8a71e20eaa0327754757dd8a9,NZ_CP124695.1,1,NZ_CP124695.1
3080a324e24da76f3f7d07ed8d14c00b,NZ_CP055014.1,1,NZ_CP055014.1
3082313f64c60f9aff020a9a253b0d66,NZ_CP091111.1,1,NZ_CP091111.1
3085073de74fb11625d71bf3194e4c32,NZ_CP120844.1,1,NZ_CP120844.1
308bde006102ce7bc3c8e3d4f3e32c9f,NZ_CP048068.1,1,NZ_CP048068.1
308c2351f16cac3e78eb24edcb38b9a0,NZ_CP015357.1,1,NZ_CP015357.1
