md5,category,gene,pident,qcov,n_copies,rep_accession,rep_locus,rep_product,is_family,left_flank,right_flank,subject_title
b04f055c36f0ce9179c043c895a3e5ba,card,optrA,99.7,100.0,3,NZ_CP098744.1,NDO76_RS13380,ABC-F type ribosomal protection protein OptrA,IS6,c,c,gb|AKA86814.1|ARO:3003746|optrA [Enterococcus faecalis] 
b1170bb05c9ea9d9a9045b9f18dde92a,card,Mrx,98.5,100.0,4,NZ_CP116112.1,PIC84_RS23885,phosphorylated macrolide efflux MFS transporter Mrx(A),IS6,c,c,gb|AAS13767.1|ARO:3003839|Mrx [Aeromonas hydrophila] 
b143d04d831623365170a4ae63c9aa06,card,CTX-M-15,100.0,100.0,2,NZ_CP036188.1,EX352_RS28225,CTX-M family extended-spectrum class A beta-lactamase,IS6,c,c,gb|AAL02127.1|ARO:3001878|CTX-M-15 [Escherichia coli] 
b151eaf86e6f6f4f76f3d5f197e27d14,card,ErmB,98.0,100.0,1,NZ_CP091902.1,L5I17_RS15460,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),IS6,p,p,gb|AAF86219.1|ARO:3000375|ErmB [Enterococcus faecium] 
b15aabd68049c91bd3d6ee3b89e37047,card,aadA7,99.6,100.0,1,NZ_CP101908.1,NP441_RS24045,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS110,c,c,gb|BAD00739.1|ARO:3002607|aadA7 [Vibrio fluvialis] 
b1994276829f8f28e91902641a96faab,card,ErmB,98.0,100.0,21,NZ_CP116567.1,PML79_RS13470,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),IS6,c,c,gb|AAF86219.1|ARO:3000375|ErmB [Enterococcus faecium] 
b1d834e7b0057bdc12989b2f58b4f9fe,card,vanS_in_vanA_cl,100.0,97.4,2,NZ_LR135206.1,EQB62_RS16200,vancomycin resistance histidine kinase VanS,IS6,c,c,gb|AAA65954.1|ARO:3002931|vanS_in_vanA_cl [Enterococcus faecium] 
b1da3acde21ca18c8c564594441cfcc5,card,dfrA19,97.9,100.0,2,NZ_CP085727.1,LJU42_RS25225,trimethoprim-resistant dihydrofolate reductase DfrA19,new,p,p,gb|CAC81324.1|ARO:3003015|dfrA19 [Salmonella enterica subsp. enterica serovar Ty
b1f872bad2ed004256daf35911f3c279,card,msrE,99.8,100.0,1,NZ_CP132280.1,GXN37_RS24145,ABC-F type ribosomal protection protein Msr(E),ISNCY,c,c,gb|ACB05808.1|ARO:3003109|msrE [Acinetobacter baumannii] 
b24d6deae52b625504ff521216acb8e6,card,SHV-2A,100.0,100.0,9,NZ_CP114378.1,NOZ09_RS27305,extended-spectrum class A beta-lactamase SHV-2a,IS6,c,p,gb|CAA66730.1|ARO:3001061|SHV-2A [Klebsiella pneumoniae] 
b25ba0037b76bf789cbd7ecb590a8bff,card,evgS,96.1,100.0,3,NZ_CP042902.1,CA898_RS23915,acid-sensing system histidine kinase EvgS,IS1,c,c,gb|AAC75429.1|ARO:3000833|evgS [Escherichia coli str. K-12 substr. MG1655] 
b270b024c865cd3726c208aba01ee7fa,card,fexA,98.7,100.0,2,NZ_CP071302.1,J0J35_RS11045,chloramphenicol/florfenicol efflux MFS transporter FexA,IS6,c,c,gb|CAD70268.1|ARO:3002704|fexA [Mammaliicoccus lentus] 
b2e864d6e7e275e598bd6a5c2329844f,card,oqxB,99.8,100.0,1,NZ_CP122495.1,QC807_RS25915,multidrug efflux RND transporter permease subunit OqxB,IS6,c,c,gb|AAP43110.2|ARO:3003923|oqxB [Escherichia coli] 
b35e1057e21cb82c82b40a78f6a5c671,card,tet(L),98.0,100.0,1,NZ_CP117985.1,PTA89_RS10250,tetracycline efflux MFS transporter Tet(L),IS200/IS605,p,c,gb|AAA22851.1|ARO:3000179|tet(L) [Geobacillus stearothermophilus] 
b39660b43819aab2f42a5fdf69d31e7f,card,APH(3')-Ia,97.8,98.2,1,NZ_CP098125.1,NBY58_RS27000,aminoglycoside O-phosphotransferase APH(3')-Ia,IS5,p,c,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
b3dc7b7630eea1686a793a17f225be99,card,CTX-M-15,99.7,100.0,3,NZ_CP103636.1,M5T10_RS26990,CTX-M family extended-spectrum class A beta-lactamase,IS6,c,c,gb|AAL02127.1|ARO:3001878|CTX-M-15 [Escherichia coli] 
b3f883c651ab6eafa9f1fa20008d47a0,card,VIM-1,100.0,100.0,52,NZ_CP023419.1,CN260_RS29690,subclass B1 metallo-beta-lactamase VIM-1,IS6,c,c,gb|AAN63496.1|ARO:3002271|VIM-1 [Pseudomonas aeruginosa] 
b403bbe6eb4cc5543302943d0436783e,card,BRP(MBL),99.2,100.0,1,NZ_CP096283.1,M1F20_RS21255,bleomycin binding protein Ble-MBL,new,c,c,gb|AGH88989.1|ARO:3001205|BRP(MBL) [Acinetobacter baumannii] 
b435c7d8584b8078323caf02f204ecad,card,aadA22,98.9,100.0,1,NZ_CP044299.1,F6P93_RS22850,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS6,c,c,gb|CAK12750.1|ARO:3002619|aadA22 [Salmonella enterica subsp. enterica serovar Ty
b46f5a33291978825170bdb59b704f0d,card,ANT(4')-Ia,99.2,100.0,3,NZ_CP076502.1,KPU58_RS16340,aminoglycoside O-nucleotidyltransferase ANT(4')-Ia,IS6,c,c,gb|AAA92254.1|ARO:3002623|ANT(4')-Ia [Plasmid pTB913] 
b4883f6b954dd9739ea8190a8c67b437,card,MOX-25,95.0,100.0,3,NZ_CP118701.1,PWO56_RS24715,CMY-1/MOX family class C beta-lactamase,IS4,c,c,gb|BDT38930.1|ARO:3008393|MOX-25 [Aeromonas caviae] 
b48a942693d284a0398bd61cd2ada0c6,card,SHV-9,98.6,100.0,1,NZ_CP011982.1,J052_RS31170,serine hydrolase family protein,new,c,p,gb|AAB37395.2|ARO:3001068|SHV-9 [Klebsiella pneumoniae] 
b5389ad5cee01935e8a893847dffe830,card,catA1,100.0,100.0,145,NZ_CP129273.1,QYN12_RS25325,type A-1 chloramphenicol O-acetyltransferase,IS6,c,c,gb|CAA23899.1|ARO:3002683|catA1 [Escherichia coli] 
b56c6035d865d184b777dd04a0b75d21,card,catA8,91.4,100.0,1,NZ_CP038167.1,E3O61_RS12190,type A chloramphenicol O-acetyltransferase,IS6,c,c,gb|AFN69318.1|ARO:3004658|catA8 [Listeria monocytogenes] 
b585b7d6730b593a8ee7aa6e5fdf1115,card,AAC(6')-Ib-cr7,99.5,100.0,3,NZ_CP059469.1,HBJ46_RS26935,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,IS6,c,p,gb|NON98701.1|ARO:3005117|AAC(6')-Ib-cr7 [Klebsiella pneumoniae] 
b5f8cd1586ed13dd3278915e46159123,card,APH(6)-Ic,100.0,95.0,6,NZ_CP051412.1,HFQ56_RS24200,aminoglycoside O-phosphotransferase APH(6)-Ic,IS4,p,c,gb|CAA25854.1|ARO:3002659|APH(6)-Ic [Escherichia coli] 
b6976218a7e3cc2cba04e7aa5b030aeb,card,oqxB,99.9,100.0,1,NZ_CP073925.1,KFU71_RS23540,multidrug efflux RND transporter permease subunit OqxB,IS6,c,c,gb|AAP43110.2|ARO:3003923|oqxB [Escherichia coli] 
b6d9fb3dd5a9dee9f2244b0d1c9f142f,card,EreA,98.8,100.0,1,NZ_CP085862.1,LKZ96_RS25315,EreA family erythromycin esterase,IS110,p,p,gb|AAO38247.1|ARO:3000361|EreA [Escherichia coli] 
b707a8db36698231148a0d19ea8a4a71,card,SED-2,96.6,100.0,1,NZ_CP030077.1,DPF84_RS24440,CdiA family class A beta-lactamase,IS91,p,p,gb|WWB25208.1|ARO:3009044|SED-2 [Citrobacter amalonaticus] 
b726bf24af6bd94a08e3dd4140ef6beb,card,floR,99.3,100.0,1,NZ_CP090449.1,LZ175_RS22680,chloramphenicol/florfenicol efflux MFS transporter FloR,IS91,p,p,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
b771a09338d303c68063b353efd0404b,card,sul1,99.6,100.0,2,NZ_CP110904.1,OQY67_RS26445,sulfonamide-resistant dihydropteroate synthase Sul1,IS1,c,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
b78bc0b5288f9b02b70f061130e2161a,card,tet(O/W/32/O),98.4,100.0,1,NZ_CP071291.1,J0J34_RS09865,TetM/TetW/TetO/TetS family tetracycline resistance ribosomal,IS6,c,c,gb|ABF69686.1|ARO:3007122|tet(O/W/32/O) [Lactobacillus johnsonii] 
b7a10cb0e07d7791d21d59812149681e,card,tet(36),92.9,99.7,1,NZ_CP104212.1,NZD85_RS14675,tetracycline resistance ribosomal protection protein Tet(36),IS982,c,p,gb|CAD55718.1|ARO:3000197|tet(36) [Bacteroides coprosuis DSM 18011] 
b7c61b60af9fdf128355facc4493abc3,card,oqxA,99.7,100.0,1,NZ_CP100708.1,NL735_RS25380,multidrug efflux RND transporter periplasmic adaptor subunit,IS6,c,c,gb|AAP43109.1|ARO:3003922|oqxA [Escherichia coli] 
b7cd9f0f2b532be1fe127c2856bd1731,card,mphE,99.7,100.0,1,NZ_CP089028.1,LRY78_RS27550,Mph(E) family macrolide 2'-phosphotransferase,IS6,c,c,gb|ABI20451.1|ARO:3003741|mphE [uncultured bacterium] 
b86a8f30eb5c80abbee6daef11040ad7,card,EreA2,100.0,100.0,1,NZ_CP096267.1,M0M92_RS29760,EreA family erythromycin esterase,IS1,c,c,gb|AAC78336.1|ARO:3002826|EreA2 [Providencia stuartii] 
b8996192d5ae7c0d024e2d56f92ee35d,card,SHV-1,100.0,100.0,19,NZ_CP070047.1,I6K49_RS25910,broad-spectrum class A beta-lactamase SHV-1,IS6,c,c,gb|ACR66323.1|ARO:3001059|SHV-1 [Klebsiella pneumoniae] 
b9229ba738d9b681f815318cc3a83f5e,card,aadA3,98.1,100.0,1,NZ_CP101383.1,NMU36_RS25055,AadA family aminoglycoside 3''-O-nucleotidyltransferase,IS6,c,c,gb|AAC14728.1|ARO:3002603|aadA3 [Plasmid NR79] 
b92be087e25300ca6ddf9ab90e06bc3e,card,APH(3'')-Ib,98.1,100.0,7,NZ_CP031297.1,DWB25_RS27325,aminoglycoside O-phosphotransferase APH(3'')-Ib,new,p,p,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib [Pseudomonas aeruginosa] 
b94f5472c48992dec36288b9ee7082ca,card,AAC(3)-IId,99.3,100.0,1,NZ_CP026551.1,C3B53_RS25170,aminoglycoside N-acetyltransferase AAC(3)-IId,IS6,c,c,gb|ABS70977.1|ARO:3004623|AAC(3)-IId [Escherichia coli] 
b950033a51a3326662b73d425cf8f2ef,card,mphA,99.7,100.0,8,NZ_CP136941.1,NRI38_RS26090,Mph(A) family macrolide 2'-phosphotransferase,IS6,c,c,gb|BAA03776.1|ARO:3000316|mphA [Escherichia coli] 
ba0aeb460d97b7d47774fcce42606cfb,card,cmlA4,99.5,100.0,1,NZ_CP114981.1,O8I29_RS24300,CmlA family chloramphenicol efflux MFS transporter,IS5,c,c,gb|AAF27726.1|ARO:3002694|cmlA4 [Klebsiella pneumoniae] 
ba29a6c91dbc499c65f62cc4a1050968,card,qacE,100.0,100.0,3,NZ_CP119547.1,P2E05_RS20800,quaternary ammonium compound efflux SMR transporter QacE,new,p,p,gb|AEH26330.1|ARO:3005009|qacE [Klebsiella pneumoniae] 
bb13e4e28de31542245bb2650eadf5f7,card,dfrA14,99.4,100.0,1,NZ_CP115352.1,PCS94_RS23390,trimethoprim-resistant dihydrofolate reductase DfrA14,IS6,c,c,gb|AHK10285.1|ARO:3002859|dfrA14 [Escherichia coli] 
bb3b5c18d486873c28410216f63a909e,card,QepA4,100.0,100.0,5,NZ_CP116481.1,E5Q65_RS23440,fluoroquinolone efflux MFS transporter QepA4,IS6,c,c,gb|AQX36338.1|ARO:3004379|QepA4 [Escherichia coli] 
bb83078afc25d4c7db0fc1899e9cdf0d,card,ErmB,98.0,100.0,148,NZ_CP093227.1,MNY24_RS24255,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),IS6,c,c,gb|AAF86219.1|ARO:3000375|ErmB [Enterococcus faecium] 
bb962fff8159721e8683409d7de02c50,card,poxtA,100.0,100.0,2,NZ_CP037957.1,E2L09_RS13485,ABC-F type ribosomal protection protein PoxtA,IS6,c,c,gb|AVI44920.1|ARO:3004470|poxtA [Staphylococcus aureus] 
bbeae97d066dd76a5c043b8fe646ca14,card,AAC(6')-Ib4,99.5,100.0,1,NZ_CP137168.1,R2X23_RS24835,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,IS5,c,p,gb|AAL38577.1|ARO:3002577|AAC(6')-Ib4 [Acinetobacter baumannii] 
bbeb62624bfa53592ab50e22e1cbafbf,card,APH(3')-VIa,98.5,100.0,4,NZ_CP026086.2,C2U64_RS00190,APH(3')-VI family aminoglycoside O-phosphotransferase,new,c,c,gb|CAA30578.1|ARO:3002652|APH(3')-VIa [Acinetobacter baumannii] 
bc0f5e523dc2fe37162eca78759bee73,card,sul3,100.0,100.0,292,NZ_CP065077.1,I0P26_RS24495,sulfonamide-resistant dihydropteroate synthase Sul3,IS6,c,c,gb|ACJ63260.1|ARO:3000413|sul3 [Escherichia coli] 
bc1cce359876cd7aeb8afce152a7ff3d,card,Ecol_catII,99.5,100.0,1,NZ_CP079717.1,KXJ80_RS01050,type A chloramphenicol O-acetyltransferase,IS6,c,c,gb|CAA37805.1|ARO:3004656|Ecol_catII [Escherichia coli str. K-12] 
bcd6c622e0908f66e19f49aaf11fb591,card,cfrA,99.4,100.0,2,NZ_CP126336.1,QN092_RS21230,23S rRNA (adenine(2503)-C(8))-methyltransferase Cfr,IS6,c,c,gb|CAL64019.1|ARO:3003441|cfrA [Staphylococcus warneri] 
bd0ef7d93e08edc623ba8acb6a15d9ba,card,tet(A),99.5,97.7,1,NZ_CP141218.1,SNK07_RS01140,tetracycline efflux MFS transporter Tet(A),IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
bd1b32ee392e6ba12fe9c8cd2c5db044,card,tet(L),98.9,100.0,1,NZ_CP071299.1,JZX84_RS00035,tetracycline efflux MFS transporter Tet(L),IS6,p,c,gb|AAA22851.1|ARO:3000179|tet(L) [Geobacillus stearothermophilus] 
bd722c8ddcf2c51db2b834f0506c271d,card,tet(X4),94.2,98.2,1,NZ_CP073240.1,D1J36_RS09705,tetracycline-inactivating monooxygenase Tet(X),IS30,c,c,gb|QBQ69719.1|ARO:3004720|tet(X4) [Escherichia coli] 
bd8077855e51a6432d74aab673d46820,card,vanZ_in_vanA_cl,100.0,100.0,117,NZ_CP060862.1,IA041_RS14375,glycopeptide resistance protein VanZ-A,IS256,p,p,gb|AAA65959.1|ARO:3002962|vanZ_in_vanA_cl [Enterococcus faecium] 
bde110251346efb747d4099d70b965c0,card,QepA2,99.4,100.0,1,NZ_CP050832.1,FJR54_RS00200,fluoroquinolone efflux MFS transporter QepA8,new,p,p,gb|ACF70723.1|ARO:3004103|QepA2 [Escherichia coli] 
bdef112050901f3c2ac2b2fa0f680f81,card,catB3,99.5,100.0,1,NZ_CP031137.1,C6669_RS28350,type B chloramphenicol O-acetyltransferase,IS6,c,c,gb|AFQ93498.1|ARO:3002676|catB3 [Enterobacter cloacae] 
bdf7dc2377d9fd885b68ad262404eb54,card,APH(3')-Ia,98.5,98.9,1,NZ_CP075455.1,KI738_RS28550,aminoglycoside O-phosphotransferase APH(3')-Ia,IS6,c,p,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
be6c12c9c17fed0dd83f2ce1159ce5fa,card,optrA,99.5,100.0,1,NZ_CP097062.1,M2900_RS12815,ABC-F type ribosomal protection protein OptrA,IS256,c,c,gb|AKA86814.1|ARO:3003746|optrA [Enterococcus faecalis] 
be700f6f632230858625ea45f34c1774,card,APH(3')-Ia,98.2,100.0,1,NZ_CP051421.1,HFQ25_RS00555,aminoglycoside O-phosphotransferase APH(3')-Ia,IS5,c,c,gb|CAE51638.1|ARO:3002641|APH(3')-Ia [Serratia marcescens] 
be7f4f3827d38e3f06367fe6335dc732,card,SFO-1,99.0,100.0,1,NZ_CP061701.1,IE968_RS25910,FONA family class A beta-lactamase,IS6,c,c,gb|WP_032489477.1|ARO:3006986|SFO-1 [Enterobacter cloacae] 
bea28edc80e31983b856b2019e0ede78,card,sul1,100.0,88.5,1,NZ_CP047337.1,GTH21_RS28280,sulfonamide-resistant dihydropteroate synthase Sul1,IS6,c,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
bf968bdf0dad98e16d4ad267bebe0205,card,FOX-5,100.0,100.0,8,NZ_CP117732.1,PTC90_RS29820,cephalosporin-hydrolyzing class C beta-lactamase FOX-5,IS5,c,c,gb|AAG12974.1|ARO:3002159|FOX-5 [Klebsiella pneumoniae] 
c01540822b2e9403e3d4e25bbee658e8,card,Mrx,99.8,100.0,1,NZ_CP137418.1,R5O46_RS28675,phosphorylated macrolide efflux MFS transporter Mrx(A),IS6,c,c,gb|AAS13767.1|ARO:3003839|Mrx [Aeromonas hydrophila] 
c0210b18f0b693754c6ac04c057c8f4e,card,ErmB,98.4,100.0,1,NZ_CP109613.1,OGM83_RS14160,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B),IS6,c,c,gb|AAF86219.1|ARO:3000375|ErmB [Enterococcus faecium] 
c03d50bbf4aa0544054de64f0ec4ea32,card,ErmB,97.8,100.0,1,NZ_CP016166.1,AL025_RS15885,23S ribosomal RNA methyltransferase Erm,IS6,c,c,gb|AAF86219.1|ARO:3000375|ErmB [Enterococcus faecium] 
c08a39217734dd17c0b8752c8cb894df,card,OXA-1,99.3,100.0,1,NZ_CP041052.1,EIN43_RS00300,OXA-1 family class D beta-lactamase,IS6,c,c,gb|AFB82783.1|ARO:3001396|OXA-1 [Klebsiella pneumoniae] 
c0a112fc2ca7fde2baf6aefa2647be62,card,tet(M),96.6,100.0,2,NZ_CP116531.1,PML77_RS13940,tetracycline resistance ribosomal protection protein Tet(M),IS6,c,c,gb|BAB82500.1|ARO:3000186|tet(M) [Erysipelothrix rhusiopathiae] 
c11618c7042bdf5a40d8b890a0404421,card,floR,99.0,100.0,1,NZ_CP080156.1,KZY07_RS25340,chloramphenicol/florfenicol efflux MFS transporter FloR,IS6,c,c,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
c127580d26233360873bf0ea2e4eee1d,card,AAC(6')-Ib-cr5,99.5,100.0,1,NZ_CP090530.1,L0F60_RS24865,AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase,IS6,c,c,gb|ABX24471.1|ARO:3005115|AAC(6')-Ib-cr5 [Pseudomonas aeruginosa] 
c12764b7d87e2642a8b6216d40a1ba4f,card,SHV-44,100.0,100.0,1,NZ_LR130542.1,EW045_RS27685,broad-spectrum class A beta-lactamase SHV-44,IS6,c,c,gb|AAP82228.1|ARO:3001102|SHV-44 [Klebsiella pneumoniae] 
c157d96947322c956f0a10121a68ddaf,card,ANT(3'')-IIa,96.6,100.0,1,NZ_CP044449.1,FSC02_RS16000,aminoglycoside nucleotidyltransferase ANT(3'')-IIa,IS1,c,c,gb|EEX02086.1|ARO:3004089|ANT(3'')-IIa [Acinetobacter baumannii ATCC 19606 = CIP
c161511f77a83a7b6214d8729f5e8709,card,CARB-16,99.7,100.0,1,NZ_CP102817.1,L2Z47_RS19365,RTG family carbenicillin-hydrolyzing class A beta-lactamase,IS4,c,c,gb|CCW43444.1|ARO:3002255|CARB-16 [Psychrobacter maritimus] 
c1911459b1e5db1d82a7cc54b98b549a,card,APH(6)-Id,98.3,90.9,1,NZ_CP045559.1,GFB57_RS25755,aminoglycoside phosphotransferase family protein,IS3,p,p,gb|AAC23556.1|ARO:3002660|APH(6)-Id [Pseudomonas aeruginosa] 
c1ad3596865b076bad2fb022a978e0aa,card,qacA,98.4,93.4,1,NZ_CP025033.1,CWR44_RS13720,MFS transporter,IS1182,c,c,gb|BAJ09383.1|ARO:3003046|qacA [Staphylococcus aureus] 
c1d139b297c2cdd32ef49ae03238efc9,card,tet(39),99.7,100.0,2,NZ_CP071318.1,J0W32_RS14260,tetracycline efflux MFS transporter Tet(39),IS3,p,p,gb|AAW66497.1|ARO:3000566|tet(39) [Acinetobacter sp. LUH5605] 
c27349b8a8334f29dfe679924e41e823,card,qacL,92.7,100.0,2,NZ_CP015139.1,A4X18_RS25105,quaternary ammonium compound efflux SMR transporter QacL,IS110,c,c,gb|AAZ42322.1|ARO:3005098|qacL [Vibrio cholerae] 
c2e1ca39229ec0fab2fb3f0c4ec5d5e7,card,cmlA1,99.5,100.0,1,NZ_CP034788.1,CRG85_RS23600,CmlA family chloramphenicol efflux MFS transporter,IS6,c,c,gb|AAA26057.1|ARO:3002693|cmlA1 [Pseudomonas aeruginosa] 
c2efcf50d382167c00a772f2c76cf411,card,mcr-10.1,99.8,100.0,1,NZ_JALDNN010000002.1,MRO77_RS23535,MCR-10 family phosphoethanolamine--lipid A transferase,IS5,c,c,gb|QDO66747.1|ARO:3007137|mcr-10.1 [Enterobacter roggenkampii] 
c307784547e7c8bb08f696f5a722a0e6,card,tet(X5),92.5,100.0,1,NZ_CP073240.1,D1J36_RS09750,tetracycline-inactivating monooxygenase Tet(X),IS30,c,c,gb|WP_150378267.1|ARO:3005057|tet(X5) [Acinetobacter pittii] 
c37765872b8f874d8e178e59739b6eba,card,DHA-15,100.0,100.0,1,NZ_CP122391.1,QCB43_RS29145,extended-spectrum class C beta-lactamase DHA-15,IS91,c,c,gb|AIT76106.1|ARO:3002146|DHA-15 [Klebsiella pneumoniae] 
c378b69c90029ea86b2df3e5a31acab4,card,cmlA9,99.8,100.0,2,NZ_CP011580.1,ABY65_RS00560,chloramphenicol/florfenicol efflux MFS transporter FloR,IS21,c,p,gb|ABZ01840.1|ARO:3005043|cmlA9 [Salmonella enterica subsp. enterica serovar Eme
c3f44aa6dadb45cba15121641aee593f,card,OXA-235,100.0,100.0,1,NZ_CP018255.1,BS064_RS20900,OXA-134 family carbapenem-hydrolyzing class D beta-lactamase,IS4,c,p,gb|AFH36330.1|ARO:3001676|OXA-235 [Acinetobacter baumannii] 
c4114ac92d01eca9cd1a4ddc3ca70fd2,card,IMP-34,100.0,100.0,1,NZ_CP097104.1,M2J80_RS26775,subclass B1 metallo-beta-lactamase IMP-34,new,p,p,gb|BAP75826.1|ARO:3002225|IMP-34 [Klebsiella oxytoca] 
c439a81804b2e3141df403f6688a5c91,card,optrA,99.8,100.0,2,NZ_CP118266.1,PVA22_RS16195,ABC-F type ribosomal protection protein OptrA,ISL3,c,c,gb|AKA86814.1|ARO:3003746|optrA [Enterococcus faecalis] 
c4458f40df3dbc1c47ad4d88c1d6c7ad,card,sul1,99.3,100.0,21,NC_021501.1,A225_RS30510,sulfonamide-resistant dihydropteroate synthase Sul1,IS5,p,c,gb|AEJ33969.1|ARO:3000410|sul1 [Vibrio fluvialis] 
c4b4112e856741e0b1c208d23ab1d001,card,tet(A),100.0,90.0,1,NZ_CP010243.1,RG73_RS28415,MFS transporter,IS6,c,c,gb|AAN06707.1|ARO:3000165|tet(A) [Shigella sonnei] 
c4cabd7f8b11a3df506b5cb62ca7a17e,card,vanR_in_vanA_cl,99.6,100.0,1,NZ_LR135477.1,EQB52_RS15445,vancomycin resistance response regulator transcription facto,IS6,c,c,gb|AAA65953.1|ARO:3002919|vanR_in_vanA_cl [Enterococcus faecium] 
c5304bfdde2936e0a7f527686a2ed2cf,card,Mrx,99.8,100.0,1,NZ_CP058722.1,HZS86_RS23255,MFS transporter,IS6,c,c,gb|AAS13767.1|ARO:3003839|Mrx [Aeromonas hydrophila] 
c576c95173dc8a67e020cfec80ce83eb,card,APH(6)-Id,99.3,89.4,1,NZ_CP020091.1,B2J95_RS26670,APH(6)-I family aminoglycoside O-phosphotransferase,IS3,c,p,gb|AAC23556.1|ARO:3002660|APH(6)-Id [Pseudomonas aeruginosa] 
c5823efddb916ba7ae976d8b83b90728,card,SAT-2,100.0,100.0,7,NZ_CP048015.1,GVU25_RS13135,streptothricin N-acetyltransferase Sat2,IS91,p,p,gb|BAD95494.1|ARO:3002895|SAT-2 [Escherichia coli] 
c58f78949719c9addd1aebca893ba4cc,card,APH(6)-Id,98.9,100.0,1,NZ_CP078019.1,EGT69_RS17130,APH(6)-I family aminoglycoside O-phosphotransferase,IS3,c,c,gb|AAC23556.1|ARO:3002660|APH(6)-Id [Pseudomonas aeruginosa] 
c5a47c16a417eb2c3a75489a532a59ce,card,aadA22,100.0,100.0,36,NZ_CP065077.1,I0P26_RS24525,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS6,c,c,gb|CAK12750.1|ARO:3002619|aadA22 [Salmonella enterica subsp. enterica serovar Ty
c5ad17203864391031e1e4129c90d5f5,card,evgA,98.5,100.0,7,NZ_AP022178.1,H7R11_RS22920,acid-sensing system DNA-binding response regulator EvgA,IS3,c,p,gb|BAB36671.1|ARO:3000832|evgA [Escherichia coli O157:H7 str. Sakai] 
c610f2458d207761121c1a2b41ce0829,card,OXA-129,100.0,100.0,4,NZ_CP029248.1,DF208_RS24960,OXA-5 family class D beta-lactamase OXA-129,IS110,c,c,gb|CAP69660.1|ARO:3001811|OXA-129 [Salmonella enterica subsp. enterica serovar B
c624602bcb79992a8f5a372617b20fd7,card,tet(33),100.0,100.0,1,NZ_CP095479.1,A6I88_RS24825,tetracycline efflux MFS transporter Tet(33),IS6,c,c,gb|CAD12227.2|ARO:3000478|tet(33) [Corynebacterium glutamicum] 
c6b42ac0d2f60c25635a74944c67b1a3,card,tet(D),99.7,100.0,10,NZ_CP079937.1,KY275_RS01665,tetracycline efflux MFS transporter Tet(D),IS6,c,c,gb|AAL75563.1|ARO:3000168|tet(D) [Shigella flexneri Y] 
c6bcc60b13bb486fbac2f4f97d756a70,card,IMP-8,100.0,100.0,1,NZ_CP075884.1,KLH66_RS00675,subclass B1 metallo-beta-lactamase IMP-8,IS5,c,c,gb|AAK13430.1|ARO:3002199|IMP-8 [Klebsiella pneumoniae] 
c6ff74982bd14d3f4713d2414dbe89b3,card,vanA,99.7,100.0,6,NZ_LR135374.1,EQB36_RS14975,D-alanine--(R)-lactate ligase VanA,IS6,c,c,gb|AAA65956.1|ARO:3000010|vanA [Enterococcus faecium] 
c7a2794a5aee671cb5007835d50bb5d5,card,floR,99.0,100.0,15,NZ_CP041443.1,FNP80_RS24875,chloramphenicol/florfenicol efflux MFS transporter FloR,IS6,c,c,gb|AAG16656.1|ARO:3002705|floR [Escherichia coli] 
c7acedc538a0cdf99f236f4b35a19bcd,card,HER-3,100.0,100.0,1,NZ_CP140418.1,U2S60_RS23290,class A beta-lactamase HER-3,IS6,c,c,gb|AAL26996.1|ARO:3008202|HER-3 [Atlantibacter hermannii] 
c8c5a6cd086a67efbc6e6751d7ac6dc0,card,tet(L),98.7,98.7,2,NZ_CP071294.1,J0J36_RS10205,tetracycline efflux MFS transporter Tet(L),IS6,c,c,gb|AAA22851.1|ARO:3000179|tet(L) [Geobacillus stearothermophilus] 
c8d3b36d1cc0eb7011b49f7a991ba4f3,card,CTX-M-123,100.0,100.0,1,NZ_CP012141.1,AD871_RS26020,extended-spectrum class A beta-lactamase CTX-M-123,IS6,c,c,gb|AFA51701.1|ARO:3001982|CTX-M-123 [Escherichia coli] 
c9503bcac243a9c3f5d447d822625c20,card,aadA,100.0,100.0,104,NZ_CP065077.1,I0P26_RS24475,ANT(3'')-Ia family aminoglycoside nucleotidyltransferase Aad,IS6,c,c,gb|AAO49597.1|ARO:3002601|aadA [Escherichia coli] 
